Gene,p_adj_val,chi_squared,high_stem_low_stem_log2FC,Rank,contrast
AC100849.1,2.1414744878466296E-207,947.4957054635051,0.007789229531561831,947.4957054635051,High_Stem_Low_Stem
HLA-DMB,1.390174907602655E-9,36.98477251657823,-0.046848187406027364,-36.98477251657823,High_Stem_Low_Stem
RCAN1,1.5024391651650783E-174,795.9250541703841,0.08860443068816873,795.9250541703841,High_Stem_Low_Stem
SELP,8.30351584655589E-42,184.32407155006513,-0.02116012504241393,-184.32407155006513,High_Stem_Low_Stem
AUXG01000058.1,0.7059973172652051,0.14944472822026,-0.48895006093965887,-0.14944472822026,High_Stem_Low_Stem
UGT2B10,6.712499494226106E-261,1194.4048387060175,0.05053912373460077,1194.4048387060175,High_Stem_Low_Stem
CD27,3.0717972097122143E-212,969.8438185605119,-0.34561586254948296,-969.8438185605119,High_Stem_Low_Stem
SERPING1,3.3085669065438047E-212,969.6938827663507,0.6275609065110626,969.6938827663507,High_Stem_Low_Stem
MUC4,3.789029223811456E-164,747.9367786536422,1.0552558701702135,747.9367786536422,High_Stem_Low_Stem
NTRK3,1.4583667896409627E-89,404.10270158692583,-0.01620718291796687,-404.10270158692583,High_Stem_Low_Stem
CD86,0.0362838254026691,4.472004856932472,-0.06019726842607481,-4.472004856932472,High_Stem_Low_Stem
CFHR5,9.22409631E-315,1443.130292638034,0.054757569362861205,1443.130292638034,High_Stem_Low_Stem
ANGPTL1,0.0,1854.8384387678743,0.30215122237803826,1854.8384387678743,High_Stem_Low_Stem
CDK1,4.527108881391993E-70,314.35366214202077,0.3540231864762382,314.35366214202077,High_Stem_Low_Stem
AC117382.2,3.1277281916793923E-16,67.14586338551817,0.021962623610197057,67.14586338551817,High_Stem_Low_Stem
LINC01485,0.41388284388655816,0.6926200503985456,-0.033188004300672404,-0.6926200503985456,High_Stem_Low_Stem
HCG9,3.293915883007858E-69,310.3891691483768,0.039484191400744606,310.3891691483768,High_Stem_Low_Stem
MASP1,1.016434748897115E-132,602.9948374001106,-9.91598749923439E-4,-602.9948374001106,High_Stem_Low_Stem
PRSS23,0.0024109297011794366,9.343947970897716,-0.09475362515701627,-9.343947970897716,High_Stem_Low_Stem
HOPX,1.3602492973142988E-270,1239.1743906824668,-0.4838027081739572,-1239.1743906824668,High_Stem_Low_Stem
NLRP3,1.1466696729859967E-245,1124.1017239630419,-0.13763196909880154,-1124.1017239630419,High_Stem_Low_Stem
DDIT3,0.6907210339501652,0.16597901978093432,0.10162175085680586,0.16597901978093432,High_Stem_Low_Stem
SMOC2,3.4115824093901996E-94,425.43565058047534,-0.25952685063752046,-425.43565058047534,High_Stem_Low_Stem
LINC01093,3.201433307767571E-37,163.26121162347772,-0.0660599076217952,-163.26121162347772,High_Stem_Low_Stem
AL137230.1,1.6484324823029366E-143,652.7550199627876,-0.020278335282604407,-652.7550199627876,High_Stem_Low_Stem
LXN,3.929768088217188E-74,333.0526760366156,0.2479709466247093,333.0526760366156,High_Stem_Low_Stem
IER5,7.011611094560443E-23,97.5126028507002,0.15571225741412875,97.5126028507002,High_Stem_Low_Stem
RDH16,1.052797023978635E-30,133.35783368365446,0.010828043392995795,133.35783368365446,High_Stem_Low_Stem
CD7,0.0,2184.930526372278,-1.3669379492558629,-2184.930526372278,High_Stem_Low_Stem
CNNM1,5.7528047432034055E-298,1365.586836637136,-0.061886772565980686,-1365.586836637136,High_Stem_Low_Stem
CD8B,0.0,2012.9169658549035,-0.7710159164988273,-2012.9169658549035,High_Stem_Low_Stem
MXRA8,2.676784853920161E-113,513.4790084570086,-0.18306612338196243,-513.4790084570086,High_Stem_Low_Stem
S100A4,1.6532655166831702E-21,91.23242188858421,-0.029116695282509264,-91.23242188858421,High_Stem_Low_Stem
AC124248.2,0.0,1820.2311173262678,-0.03507793598896339,-1820.2311173262678,High_Stem_Low_Stem
SSTR2,4.138084124032625E-232,1061.5543952987864,0.010693397146184724,1061.5543952987864,High_Stem_Low_Stem
AF127577.3,8.703394351408366E-44,193.41941988896724,0.0708407423484308,193.41941988896724,High_Stem_Low_Stem
TRAV27,0.0,1644.467925924364,-0.010453517152299092,-1644.467925924364,High_Stem_Low_Stem
AC024243.1,4.379730261216114E-200,913.7528695444744,-5.3459093262934326E-5,-913.7528695444744,High_Stem_Low_Stem
MEIS2,0.27599909227263525,1.2262057194820954,-0.1639380022726249,-1.2262057194820954,High_Stem_Low_Stem
CYB5D2,5.542206914750013E-32,139.22111506929286,0.0355814203105706,139.22111506929286,High_Stem_Low_Stem
AL035634.1,9.402816439160314E-215,981.440338399043,-0.004551284718723459,-981.440338399043,High_Stem_Low_Stem
LRRC32,1.3366787027464192E-4,14.770955545885954,-0.03191552079362753,-14.770955545885954,High_Stem_Low_Stem
GTSE1,1.6778146554695826E-219,1003.3481682985584,0.4680508506704661,1003.3481682985584,High_Stem_Low_Stem
OR51E1,0.00416781357179464,8.339129010029865,-0.002782731775511346,-8.339129010029865,High_Stem_Low_Stem
CYP3A5,1.570141304758023E-120,546.7988692970212,0.7443371092440877,546.7988692970212,High_Stem_Low_Stem
GABRP,0.0,2059.0664615493224,0.2868920843645122,2059.0664615493224,High_Stem_Low_Stem
DIO2,5.616876267483792E-28,120.85221170082514,0.05308915775913502,120.85221170082514,High_Stem_Low_Stem
NFKBIA,4.4722179128508337E-11,43.72715771400908,0.2975900712848137,43.72715771400908,High_Stem_Low_Stem
GPR171,0.0,2292.398439097622,-0.5769639005307977,-2292.398439097622,High_Stem_Low_Stem
SOX18,2.4993060800995485E-30,131.63503587366358,-0.03994055039995571,-131.63503587366358,High_Stem_Low_Stem
CTSZ,0.015648043896494154,5.947046282581141,-0.10641093393936082,-5.947046282581141,High_Stem_Low_Stem
CASP14,3.5746555646693576E-271,1241.8522811119728,0.1941177330423764,1241.8522811119728,High_Stem_Low_Stem
NCR3,0.0,2042.7239405516812,-0.45773847465901707,-2042.7239405516812,High_Stem_Low_Stem
C1orf162,5.269306954359711E-35,153.08365899768978,-0.16147968178088218,-153.08365899768978,High_Stem_Low_Stem
CEACAM7,0.0,1688.711267588562,0.11106952746368276,1688.711267588562,High_Stem_Low_Stem
TUBB1,5.331565015622459E-100,452.18524129472644,-0.08810217515319327,-452.18524129472644,High_Stem_Low_Stem
PTGR1,3.4665029192928753E-78,351.7182997578966,0.709008666368812,351.7182997578966,High_Stem_Low_Stem
HMGA1,1.0205480611717678E-15,64.80643808462264,0.1403071237827853,64.80643808462264,High_Stem_Low_Stem
AC073257.2,2.81013663001058E-5,17.742150595404382,0.0021419787061709578,17.742150595404382,High_Stem_Low_Stem
CEBPB,5.756949612561014E-10,38.71302869665669,0.1742252943594971,38.71302869665669,High_Stem_Low_Stem
AC126175.2,3.87537239282045E-217,992.4431200400904,-0.0033507042695090656,-992.4431200400904,High_Stem_Low_Stem
TMEM176B,1.6104557219950848E-103,468.40228016194305,0.1872633971419283,468.40228016194305,High_Stem_Low_Stem
SERPINA7,4.400439136487146E-300,1375.3627187752718,0.09970621682864805,1375.3627187752718,High_Stem_Low_Stem
AC113143.3,5.598565036310577E-143,650.3046372163262,-0.012492267311385242,-650.3046372163262,High_Stem_Low_Stem
IGKV2-30,6.539350038731553E-42,184.80120214121052,-0.029573628667895223,-184.80120214121052,High_Stem_Low_Stem
TIMP4,6.086253394285923E-23,97.79545035166666,-0.031221022417217192,-97.79545035166666,High_Stem_Low_Stem
PSAP,8.308531382098547E-9,33.48492909061315,0.06469350092546133,33.48492909061315,High_Stem_Low_Stem
IGLV2-11,0.012811493832713058,6.302800021338044,-0.04810063941193358,-6.302800021338044,High_Stem_Low_Stem
IGLV3-25,3.795539961100469E-79,356.14334169469294,-0.04127371332356132,-356.14334169469294,High_Stem_Low_Stem
FGF20,1.5697978163053929E-173,791.2236737810999,0.015282361818039871,791.2236737810999,High_Stem_Low_Stem
MUC1,1.1716243630714893E-176,805.657144173445,1.1802944720588808,805.657144173445,High_Stem_Low_Stem
F8,1.7305366590509044E-18,77.43813173282979,-0.0874475227497427,-77.43813173282979,High_Stem_Low_Stem
ITGAX,3.6920842969410866E-180,821.802086365773,-0.1520253826460629,-821.802086365773,High_Stem_Low_Stem
EGOT,0.0,1951.211400860866,0.2377167258199371,1951.211400860866,High_Stem_Low_Stem
OTOA,2.8001890163351995E-131,596.3603876675807,0.04663992775938944,596.3603876675807,High_Stem_Low_Stem
AL139099.1,2.821559481987625E-220,1006.9151911163426,-0.0036569795918303715,-1006.9151911163426,High_Stem_Low_Stem
ANXA1,4.0324145177617585E-43,190.35759480177512,0.8331364376109607,190.35759480177512,High_Stem_Low_Stem
AL360013.3,0.1272467719103806,2.3858202214323683,-0.013424668251980207,-2.3858202214323683,High_Stem_Low_Stem
MT-ATP6,9.756510737084481E-36,156.44631242659307,0.2055229504595899,156.44631242659307,High_Stem_Low_Stem
PABPC4-AS1,1.5715969010156044E-12,50.317159469723265,-0.001223600776406722,-50.317159469723265,High_Stem_Low_Stem
MUC2,4.3608055978608255E-284,1301.4715606948193,0.16695675126197698,1301.4715606948193,High_Stem_Low_Stem
IGHV2-5,1.7761452264782458E-59,265.59531404231166,-0.01057306730497717,-265.59531404231166,High_Stem_Low_Stem
LINC00607,1.89562219268701E-179,818.5291851074871,-0.0837145814575597,-818.5291851074871,High_Stem_Low_Stem
MPST,9.74473791787507E-40,174.81371548089737,0.1141398141890177,174.81371548089737,High_Stem_Low_Stem
CST5,2.2782192406489736E-34,150.1659206527802,0.04962378569722342,150.1659206527802,High_Stem_Low_Stem
MRC2,0.011087723657007893,6.56229617171266,-0.6001209204760244,-6.56229617171266,High_Stem_Low_Stem
TRAV6,4.822098435837219E-287,1315.1354067705688,-0.06371688506423612,-1315.1354067705688,High_Stem_Low_Stem
IGHV1-3,1.1122566496975868E-4,15.119118179503857,-0.01125210747916809,-15.119118179503857,High_Stem_Low_Stem
KCNQ1OT1,0.1574760314970144,2.0528543394866574,-0.1439882623600593,-2.0528543394866574,High_Stem_Low_Stem
ADAP2,1.5235566394086298E-107,486.9469671000443,0.03853739835450759,486.9469671000443,High_Stem_Low_Stem
TRAC,0.0,1978.1140234252744,-1.327726072650489,-1978.1140234252744,High_Stem_Low_Stem
TNFSF15,8.034059144668018E-56,248.7749336257766,0.11315230218456514,248.7749336257766,High_Stem_Low_Stem
NMU,5.016019243237079E-54,240.51311214324232,0.6212599583301444,240.51311214324232,High_Stem_Low_Stem
IGKV3-11,2.38744848977893E-47,209.79860536709384,-0.04075753729244421,-209.79860536709384,High_Stem_Low_Stem
FGFBP1,1.8809815673576167E-64,288.4905557282509,0.7373661100314642,288.4905557282509,High_Stem_Low_Stem
AC239799.2,3.712698169181562E-85,383.8153877578734,-0.04223572883106189,-383.8153877578734,High_Stem_Low_Stem
SRGN,0.0,2323.503781913165,-1.739253331224602,-2323.503781913165,High_Stem_Low_Stem
PSG5,1.7824725506121767E-95,431.3389741037863,0.0025556107805618893,431.3389741037863,High_Stem_Low_Stem
HEYL,2.6421256796041806E-46,204.99647877824827,0.020713812328986725,204.99647877824827,High_Stem_Low_Stem
IGKV1-6,3.636222934660483E-257,1177.1611606101142,-0.035295009811994724,-1177.1611606101142,High_Stem_Low_Stem
C10orf99,2.1262871802195916E-230,1053.6486336986382,-0.02772070392003619,-1053.6486336986382,High_Stem_Low_Stem
AC004832.6,0.0,2140.6663979165933,-0.16414506252983008,-2140.6663979165933,High_Stem_Low_Stem
HIST1H2AE,1.4482250417928106E-17,73.22732932324652,0.31402922125812505,73.22732932324652,High_Stem_Low_Stem
ITGA1,1.5504466362166684E-60,270.4674229463453,-0.12355956809742956,-270.4674229463453,High_Stem_Low_Stem
NEFM,1.182603572134621E-40,179.0191037135628,-0.009566466011831531,-179.0191037135628,High_Stem_Low_Stem
GPIHBP1,7.98206916407811E-11,42.5894615835241,-0.028599438509649466,-42.5894615835241,High_Stem_Low_Stem
ARHGAP29,6.778114907510507E-77,345.77302067567143,0.4378972737346135,345.77302067567143,High_Stem_Low_Stem
COX7A1,3.1549849999154914E-232,1062.0982198246966,0.08626971734106591,1062.0982198246966,High_Stem_Low_Stem
OVOL1,5.178581946925294E-94,424.60076919831045,1.1230055335880902,424.60076919831045,High_Stem_Low_Stem
SCARA5,4.531623705627595E-151,687.6077212000564,0.025977426233411864,687.6077212000564,High_Stem_Low_Stem
ADGRF1,2.2096201029901823E-261,1196.6476640319815,1.6765623931752307,1196.6476640319815,High_Stem_Low_Stem
AC093001.1,7.29428051900808E-36,157.0257903121601,0.07199884462469584,157.0257903121601,High_Stem_Low_Stem
AC022973.3,1.950623550728036E-84,380.49802200213526,-0.004450888578456224,-380.49802200213526,High_Stem_Low_Stem
UBE2S,5.058445772451908E-29,125.64857941669834,0.18662446575508682,125.64857941669834,High_Stem_Low_Stem
SELL,1.217771058222092E-152,694.8541141462047,-0.14204667547783256,-694.8541141462047,High_Stem_Low_Stem
TMEM88,6.159130656336856E-4,11.887621681289602,-0.08911652946378382,-11.887621681289602,High_Stem_Low_Stem
XCR1,7.936806807671975E-36,156.8570506319884,-6.272023429277282E-4,-156.8570506319884,High_Stem_Low_Stem
STATH,4.0940171443657473E-69,309.9532275312449,0.030914909595328763,309.9532275312449,High_Stem_Low_Stem
KLF2,1.358847551784089E-6,23.570137589198566,0.05627241393882615,23.570137589198566,High_Stem_Low_Stem
SLC16A10,5.125780256380195E-65,291.090710634322,-0.07783286636662119,-291.090710634322,High_Stem_Low_Stem
SLC30A1,0.6566959365445645,0.207380040519638,-0.09752841802328197,-0.207380040519638,High_Stem_Low_Stem
MEG8,2.576288075705521E-14,58.422475748942816,0.15770403913663855,58.422475748942816,High_Stem_Low_Stem
NR4A3,5.488883470359868E-231,1056.3599662483575,-0.2870132340376648,-1056.3599662483575,High_Stem_Low_Stem
IL37,1.668915722755401E-110,500.597109141836,0.002277230758999216,500.597109141836,High_Stem_Low_Stem
IGLV8-61,1.49909591893673E-259,1188.1735885847047,-0.0013585050809528472,-1188.1735885847047,High_Stem_Low_Stem
A4GNT,3.7926740033808835E-301,1380.2801959364588,0.020880241552591994,1380.2801959364588,High_Stem_Low_Stem
SERPINA4,4.948235872373031E-224,1024.2562141551425,0.21090723757258528,1024.2562141551425,High_Stem_Low_Stem
LAMC3,2.462307373408648E-111,504.42631843503113,-0.0037532490664406518,-504.42631843503113,High_Stem_Low_Stem
ONECUT2,2.428048122086585E-188,859.5620801790938,0.15625129337152138,859.5620801790938,High_Stem_Low_Stem
ALDH8A1,0.28977435790356737,1.1580658013590437,-0.04442882972879099,-1.1580658013590437,High_Stem_Low_Stem
LYPD6B,4.168406061875064E-37,162.73362771359098,-0.21225711301369943,-162.73362771359098,High_Stem_Low_Stem
HECW2,0.8013072017115165,0.06712208403769182,-0.027287998238368374,-0.06712208403769182,High_Stem_Low_Stem
CYTL1,4.68329452548072E-5,16.766442729945993,-0.060736089986708784,-16.766442729945993,High_Stem_Low_Stem
AC084064.1,4.7083241684155694E-231,1056.6700820993246,-0.002358545080467356,-1056.6700820993246,High_Stem_Low_Stem
TMEM107,0.049455747055634346,3.940262398093182,-0.0999020050934953,-3.940262398093182,High_Stem_Low_Stem
AC018647.1,3.551874936506302E-52,232.00641545611506,-0.019431212020689467,-232.00641545611506,High_Stem_Low_Stem
PMAIP1,1.4031404941649331E-21,91.55744917534321,0.4392167719168434,91.55744917534321,High_Stem_Low_Stem
CD8A,0.0,2272.395159517044,-1.155664024885039,-2272.395159517044,High_Stem_Low_Stem
RNASE6,0.002410530577346169,9.344580024910101,-0.06945757195171587,-9.344580024910101,High_Stem_Low_Stem
CREG1,3.452755344105697E-51,227.45909875169673,0.2973809659695428,227.45909875169673,High_Stem_Low_Stem
DPEP1,1.008856001410825E-71,321.95731151103246,0.036629139654908154,321.95731151103246,High_Stem_Low_Stem
HOXD9,5.901933547622871E-99,447.3735296809864,0.01775438065817919,447.3735296809864,High_Stem_Low_Stem
KLK11,1.1605191641897099E-142,648.8441434300148,1.011408235941359,648.8441434300148,High_Stem_Low_Stem
HS3ST2,1.2739123381358186E-159,727.055354556258,0.005134808058235192,727.055354556258,High_Stem_Low_Stem
S100A10,2.988407845879011E-69,310.58382907807754,0.8152691183038516,310.58382907807754,High_Stem_Low_Stem
LINC00924,0.012626014848783965,6.329599014799896,-0.011817930020193112,-6.329599014799896,High_Stem_Low_Stem
ACOD1,3.795459129317048E-107,485.11904069594675,-0.007321701305406145,-485.11904069594675,High_Stem_Low_Stem
IL2RB,0.0,2201.534612467054,-0.6787450197666551,-2201.534612467054,High_Stem_Low_Stem
PARAL1,2.1216589326209275E-7,27.1725959123105,-1.102901053233879E-4,-27.1725959123105,High_Stem_Low_Stem
DNAJB4,3.8148095343271264E-20,85.00486861701211,0.14837666253888168,85.00486861701211,High_Stem_Low_Stem
NGFR,1.1960446122912694E-91,413.71678298199186,-0.05410880761303259,-413.71678298199186,High_Stem_Low_Stem
SPI1,0.6257212623505273,0.24940222032455495,-0.0873956814418389,-0.24940222032455495,High_Stem_Low_Stem
PGLYRP1,0.0,1635.0855440353153,-0.014204949263536656,-1635.0855440353153,High_Stem_Low_Stem
AL353135.2,2.9167784405750895E-4,13.294068935749237,-0.048831850137214625,-13.294068935749237,High_Stem_Low_Stem
NEXN,1.3855864001989966E-175,800.705554530974,-0.03778582603424883,-800.705554530974,High_Stem_Low_Stem
SH2D1B,0.0,2081.2766867341015,-0.22567672162697605,-2081.2766867341015,High_Stem_Low_Stem
AC007906.2,3.412822939292622E-149,678.9638810067809,0.5505443743907699,678.9638810067809,High_Stem_Low_Stem
AP000692.2,1.563933322869869E-269,1234.272431843081,0.07320447700362706,1234.272431843081,High_Stem_Low_Stem
PRSS22,2.0043507555145564E-118,537.0997637590153,0.9802166687418201,537.0997637590153,High_Stem_Low_Stem
TRBC2,0.0,2094.6213472470336,-1.338811957633134,-2094.6213472470336,High_Stem_Low_Stem
MYC,1.103860264854424E-14,60.09667382166663,0.1889041719150198,60.09667382166663,High_Stem_Low_Stem
TGFBI,0.00880794558473128,6.975936891099991,-0.13459249989943547,-6.975936891099991,High_Stem_Low_Stem
CYSRT1,8.393510426823769E-75,336.14163232060673,0.5617211776427428,336.14163232060673,High_Stem_Low_Stem
FXYD4,3.4286220836984083E-28,121.83420763774484,0.05791766478278444,121.83420763774484,High_Stem_Low_Stem
VTCN1,6.990832230754731E-158,719.0293367832855,-0.2525135173524332,-719.0293367832855,High_Stem_Low_Stem
PLCXD3,5.626971524431502E-233,1065.5540322709967,0.02479689377362851,1065.5540322709967,High_Stem_Low_Stem
RGS4,2.471535226764159E-224,1025.6501188288348,0.02054342513163334,1025.6501188288348,High_Stem_Low_Stem
AC123912.4,1.832212085332912E-62,279.3354800849447,0.023603354705570317,279.3354800849447,High_Stem_Low_Stem
LINC01702,0.0024934069331125643,9.281660416239902,-0.03879484345219701,-9.281660416239902,High_Stem_Low_Stem
MEST,0.2793541964228545,1.209158654743078,-0.23711361566089295,-1.209158654743078,High_Stem_Low_Stem
IGHV6-1,1.6141182695478497E-109,496.05131516139954,0.009808944837251182,496.05131516139954,High_Stem_Low_Stem
LGALS3,0.0,1778.2497708140363,2.3590546218967154,1778.2497708140363,High_Stem_Low_Stem
KIR2DL3,0.0,1832.5731531778983,-0.21142301314492246,-1832.5731531778983,High_Stem_Low_Stem
DPYSL3,1.8890106829461128E-23,100.11937402611875,-0.5528879228872767,-100.11937402611875,High_Stem_Low_Stem
PCDH20,1.5854529400374907E-283,1298.8865942239281,0.06777083387884802,1298.8865942239281,High_Stem_Low_Stem
ANPEP,2.648491587700639E-170,776.333742846371,0.03955222548717154,776.333742846371,High_Stem_Low_Stem
FTX,4.319164554487955E-39,171.8415200796553,-0.8323485190051987,-171.8415200796553,High_Stem_Low_Stem
STRA6,2.4281839046345153E-164,748.8288807637618,0.3936687063875135,748.8288807637618,High_Stem_Low_Stem
PPIF,1.3539165364584724E-22,96.20414803014137,-0.15223109156615158,-96.20414803014137,High_Stem_Low_Stem
ABL2,0.023402928484393834,5.236485774614266,-0.2987313404546796,-5.236485774614266,High_Stem_Low_Stem
RSAD2,0.17594894407513417,1.883407590277784,-0.045892958836515424,-1.883407590277784,High_Stem_Low_Stem
NUAK2,6.336724572339577E-154,700.7749081102847,0.13205022206101633,700.7749081102847,High_Stem_Low_Stem
LCE3E,4.0025090389050456E-133,604.8647554003583,-0.006199576028483398,-604.8647554003583,High_Stem_Low_Stem
S1PR5,0.0,1952.3114815530898,-0.596088661263612,-1952.3114815530898,High_Stem_Low_Stem
AF233439.1,9.48664378184915E-252,1152.1668138737223,0.07843336988110686,1152.1668138737223,High_Stem_Low_Stem
THOP1,1.0723724775280468E-7,28.49824365643144,-0.21547640381830546,-28.49824365643144,High_Stem_Low_Stem
CD52,0.0,1781.1831312776922,-1.3875636230173445,-1781.1831312776922,High_Stem_Low_Stem
BMP2,1.1449818488683564E-108,492.1276120907023,-0.0345832562315285,-492.1276120907023,High_Stem_Low_Stem
IGLV3-21,0.010840413953807701,6.602765015100886,-0.04285439272192644,-6.602765015100886,High_Stem_Low_Stem
BX005040.1,6.981609775026108E-173,788.2320503719857,0.015863929834600395,788.2320503719857,High_Stem_Low_Stem
FOLH1,6.105974026775109E-7,25.1212542252797,0.002645737909071421,25.1212542252797,High_Stem_Low_Stem
AC098679.1,6.900450454900719E-182,829.7759250208219,0.027913593540496412,829.7759250208219,High_Stem_Low_Stem
CCN3,2.5223748690663565E-42,186.70337983328864,0.09687820883446052,186.70337983328864,High_Stem_Low_Stem
PGM2L1,0.014161004063423532,6.124252751302265,-0.3341025906798214,-6.124252751302265,High_Stem_Low_Stem
ITM2C,0.3318121382149322,0.9741753674788924,-0.04989286737290053,-0.9741753674788924,High_Stem_Low_Stem
ATF5,0.9981263416210383,5.514440999832004E-6,-0.015359368809079121,-5.514440999832004E-6,High_Stem_Low_Stem
PTCHD1,9.509107510181805E-105,474.063512298595,0.013602710948621513,474.063512298595,High_Stem_Low_Stem
AC068492.1,8.147648014018362E-128,580.3887450507864,0.015702622850573323,580.3887450507864,High_Stem_Low_Stem
FP700111.1,1.3735411330960185E-151,689.9977569610746,-0.007752449909082834,-689.9977569610746,High_Stem_Low_Stem
SEC14L3,7.456423982494137E-226,1032.6746756185712,-0.02253973608878885,-1032.6746756185712,High_Stem_Low_Stem
KIR3DL3,0.0,1752.1573699082255,-0.005967918733823276,-1752.1573699082255,High_Stem_Low_Stem
TXNDC5,2.2127405754197526E-18,76.95100640524834,0.06768626375313432,76.95100640524834,High_Stem_Low_Stem
GPR42,5.227922205808271E-12,47.95443551177959,-0.028168421057096063,-47.95443551177959,High_Stem_Low_Stem
NID1,9.889390954533308E-198,902.8938519633521,0.017055326830968165,902.8938519633521,High_Stem_Low_Stem
PPM1K-DT,1.9589133253539316E-127,578.6302632501502,-0.02476795541837294,-578.6302632501502,High_Stem_Low_Stem
CYYR1,8.355206754563001E-5,15.664218886053277,-0.024061213931670544,-15.664218886053277,High_Stem_Low_Stem
FKBP11,1.6453909248101905E-24,104.97403961290183,-0.2807707855312437,-104.97403961290183,High_Stem_Low_Stem
PMP22,1.9803279192073384E-115,523.3039084298034,0.007926621968520814,523.3039084298034,High_Stem_Low_Stem
IGLV5-45,0.22524405577109002,1.5154418237398204,-0.009020277502865878,-1.5154418237398204,High_Stem_Low_Stem
AC016134.1,2.3503354321858955E-173,790.4162739192216,0.0068821100486790125,790.4162739192216,High_Stem_Low_Stem
IL13,1.7059810788848255E-59,265.6761931125475,-0.0071165913678867595,-265.6761931125475,High_Stem_Low_Stem
SPDEF,3.0706300016305854E-59,264.50224972710566,0.7898123213679218,264.50224972710566,High_Stem_Low_Stem
CD200,1.376731268503697E-6,23.544618388543313,-0.08879433114467206,-23.544618388543313,High_Stem_Low_Stem
ATP2B1-AS1,4.483221640858108E-43,190.14573373040184,-0.14929067598388204,-190.14573373040184,High_Stem_Low_Stem
PIM2,9.926207350727235E-45,197.7539924589655,-0.19837213867077752,-197.7539924589655,High_Stem_Low_Stem
ACSM3,8.710487992450487E-73,326.8561231386666,0.07584452456647828,326.8561231386666,High_Stem_Low_Stem
CCRL2,7.546185393317912E-234,1069.5814763634917,-0.17856772341139493,-1069.5814763634917,High_Stem_Low_Stem
MPO,2.3576864606445517E-65,292.6439721686038,-0.019446736409735262,-292.6439721686038,High_Stem_Low_Stem
DRAIC,0.0,1561.2904036156724,-0.243832429955883,-1561.2904036156724,High_Stem_Low_Stem
FSTL3,3.08337759562719E-48,213.88669206124177,-0.13940747143365165,-213.88669206124177,High_Stem_Low_Stem
HSPD1,9.412238425312114E-28,119.82406678466941,-0.2478274847891575,-119.82406678466941,High_Stem_Low_Stem
ALOX5AP,0.0,2141.9662817201897,-0.9423361655903737,-2141.9662817201897,High_Stem_Low_Stem
NTRK2,6.001147313181727E-115,521.0858793803163,-0.04810855049367427,-521.0858793803163,High_Stem_Low_Stem
PRND,6.578981586535355E-67,299.79883730580696,0.00501938546970683,299.79883730580696,High_Stem_Low_Stem
ENPP2,1.2078913443678438E-298,1368.7213791639078,0.2172243313542445,1368.7213791639078,High_Stem_Low_Stem
LINC00520,1.136030137320969E-53,238.88050265422498,-0.05273872301712684,-238.88050265422498,High_Stem_Low_Stem
RASSF6,1.8022523394840627E-6,23.024095638011204,-0.4322043202052781,-23.024095638011204,High_Stem_Low_Stem
AC005224.2,6.568473375789601E-81,364.2585132227614,-0.0800679615088058,-364.2585132227614,High_Stem_Low_Stem
LY96,3.4359592458925195E-51,227.46934507344122,-0.015403672114770506,-227.46934507344122,High_Stem_Low_Stem
PROX1,5.857735899551491E-67,300.0321013887078,0.20545356858281952,300.0321013887078,High_Stem_Low_Stem
TAC1,3.187398030197873E-51,227.61994806911753,0.004432987900897868,227.61994806911753,High_Stem_Low_Stem
ZBTB16,4.2345274819314574E-224,1024.5691455026936,-0.23515932701067926,-1024.5691455026936,High_Stem_Low_Stem
ATP10B,5.340580686074205E-182,830.2890798986336,0.1204083357630225,830.2890798986336,High_Stem_Low_Stem
C3AR1,5.949120586597757E-20,84.12126689926663,-0.07547996920690381,-84.12126689926663,High_Stem_Low_Stem
LINC01471,3.1402042251989444E-202,923.6441428617109,0.025692189027689924,923.6441428617109,High_Stem_Low_Stem
SLC26A7,2.806600734E-314,1440.885819024359,-0.04764224495974988,-1440.885819024359,High_Stem_Low_Stem
LRATD1,6.541037187001572E-132,599.2701938380596,-0.015592568283292155,-599.2701938380596,High_Stem_Low_Stem
A1CF,4.8377780743408884E-120,544.5473963480617,0.06567559712182142,544.5473963480617,High_Stem_Low_Stem
HAL,8.489768486874454E-9,33.4422112070024,0.005078065100474328,33.4422112070024,High_Stem_Low_Stem
IGLC6,5.058116538195682E-46,203.70186075245147,0.01185546958754485,203.70186075245147,High_Stem_Low_Stem
VEGFA,2.1313441009893057E-62,279.032935427731,0.27079712316245635,279.032935427731,High_Stem_Low_Stem
NDRG2,1.4354748773271839E-30,132.7404607950666,0.04335191930293332,132.7404607950666,High_Stem_Low_Stem
EPAS1,0.720745958085968,0.1341669674293371,-0.034207216177693456,-0.1341669674293371,High_Stem_Low_Stem
GDF3,2.1385916403700663E-20,86.15307708336331,-0.005203107856540618,-86.15307708336331,High_Stem_Low_Stem
KRTAP1-5,8.361540885486451E-156,709.4466883842324,-0.02646542609290825,-709.4466883842324,High_Stem_Low_Stem
DUSP2,0.0,2464.363198874722,-1.7192150630009726,-2464.363198874722,High_Stem_Low_Stem
SHD,1.5303781238831725E-65,293.5071629942613,-0.047431348075156414,-293.5071629942613,High_Stem_Low_Stem
DST,0.3396429225261596,0.9432300305088575,-0.2753895133649797,-0.9432300305088575,High_Stem_Low_Stem
AL078590.2,1.666023426897964E-70,316.35217277058837,-0.030283302539599405,-316.35217277058837,High_Stem_Low_Stem
